Date	Time	SensorID	Value	ResidentID	TaskID
2008-11-10	14:44:57.158679	307	1	1	10
2008-11-10	14:44:57.822949	314	0	2	11
2008-11-10	14:44:58.40508	117	0	2	11
2008-11-10	14:44:58.40508	117	0	1	10
2008-11-10	14:44:59.015749	117	1	2	11
2008-11-10	14:44:59.015749	117	1	1	10
2008-11-10	14:45:02.27919	116	1	1	10
2008-11-10	14:45:02.27919	116	1	2	11
2008-11-10	14:45:02.98971	115	1	1	10
2008-11-10	14:45:03.34489	114	1	1	10
2008-11-10	14:45:03.827379	117	0	2	11
2008-11-10	14:45:05.02062	113	1	2	11
2008-11-10	14:45:05.74462	115	0	1	10
2008-11-10	14:45:06.21496	116	0	1	10
2008-11-10	14:45:06.79601	114	0	2	11
2008-11-10	14:45:07.569119	117	1	1	10
2008-11-10	14:45:09.64857	117	0	1	10
2008-11-10	14:45:16.01427	117	1	1	10
2008-11-10	14:45:19.90768	117	0	1	10
2008-11-10	14:45:30.767469	117	1	1	10
2008-11-10	14:45:33.263479	117	0	1	10
2008-11-10	14:45:37.133019	117	1	1	10
2008-11-10	14:45:39.220289	117	0	1	10
2008-11-10	14:45:43.148279	117	1	1	10
2008-11-10	14:45:47.108449	117	0	1	10
2008-11-10	14:45:50.46846	117	1	1	10
2008-11-10	14:45:51.73884	307	0	1	10
2008-11-10	14:45:52.313489	117	0	1	10
2008-11-10	14:48:13.234679	108	1	1	12
2008-11-10	14:48:13.75165	107	1	1	12
2008-11-10	14:48:14.69689	108	0	1	12
2008-11-10	14:48:15.308279	106	1	2	13
2008-11-10	14:48:16.266129	313	1	2	13
2008-11-10	14:48:16.892869	107	0	1	12
2008-11-10	14:48:17.28547	110	1	1	12
2008-11-10	14:48:19.77635	110	0	1	12
2008-11-10	14:48:21.226399	313	0	2	13
2008-11-10	14:48:22.11945	106	0	2	13
2008-11-10	14:48:24.406899	102	0	2	13
2008-11-10	14:48:26.45754	102	1	2	13
2008-11-10	14:48:28.637799	101	1	2	13
2008-11-10	14:48:29.25707	108	1	1	12
2008-11-10	14:48:29.76794	109	1	1	12
2008-11-10	14:48:30.286279	101	0	2	13
2008-11-10	14:48:30.875439	114	1	2	13
2008-11-10	14:48:31.442679	109	0	1	12
2008-11-10	14:48:32.02461	108	0	1	12
2008-11-10	14:48:32.80425	113	1	2	13
2008-11-10	14:48:33.03678	102	0	2	13
2008-11-10	14:48:33.669339	112	1	2	13
2008-11-10	14:48:34.551069	114	0	2	13
2008-11-10	14:48:34.82628	111	1	2	13
2008-11-10	14:48:35.980319	113	0	2	13
2008-11-10	14:48:37.205919	112	0	2	13
2008-11-10	14:48:46.660799	111	0	2	13
2008-11-10	14:49:03.5032	111	1	2	13
2008-11-10	14:49:05.73481	111	0	2	13
2008-11-10	14:49:07.493269	111	1	2	13
2008-11-10	14:49:17.01882	111	0	2	13
2008-11-10	14:49:18.84963	111	1	2	13
2008-11-10	14:49:19.42913	110	1	2	13
2008-11-10	14:49:20.284509	110	0	2	13
2008-11-10	14:49:21.19435	111	0	2	13
2008-11-10	14:49:24.769	110	1	2	13
2008-11-10	14:49:25.3747	111	1	2	13
2008-11-10	14:49:26.544889	111	0	2	13
2008-11-10	14:49:28.30286	111	1	2	13
2008-11-10	14:49:30.48807	110	0	2	13
2008-11-10	14:49:32.85134	111	0	2	13
2008-11-10	14:49:41.741009	111	1	2	13
2008-11-10	14:49:44.7002	111	0	2	13
2008-11-10	14:50:08.732549	111	1	2	13
2008-11-10	14:50:10.57832	111	0	2	13
2008-11-10	14:50:16.42527	110	1	2	13
2008-11-10	14:50:17.3261	106	1	2	13
2008-11-10	14:50:18.234669	110	0	2	13
2008-11-10	14:50:18.94578	107	1	1	12
2008-11-10	14:50:20.055039	108	1	1	12
2008-11-10	14:50:20.665899	111	1	2	13
2008-11-10	14:50:21.17418	106	0	2	13
2008-11-10	14:50:21.851769	114	1	2	13
2008-11-10	14:50:22.422489	107	0	1	12
2008-11-10	14:50:22.994689	108	0	1	12
2008-11-10	14:50:23.58294	113	1	2	13
2008-11-10	14:50:23.58294	113	1	1	13
2008-11-10	14:50:24.15312	111	0	2	13
2008-11-10	14:50:24.15312	111	0	1	13
2008-11-10	14:50:24.74446	114	0	2	13
2008-11-10	14:50:24.74446	114	0	1	13
2008-11-10	14:50:30.76852	113	0	2	13
2008-11-10	14:50:30.76852	113	0	1	13
2008-11-10	14:50:42.66494	113	1	2	13
2008-11-10	14:50:42.66494	113	1	1	13
2008-11-10	14:50:45.156069	111	1	2	13
2008-11-10	14:50:45.156069	111	1	1	13
2008-11-10	14:50:49.45297	111	0	2	13
2008-11-10	14:50:49.45297	111	0	1	13
2008-11-10	14:50:51.550849	114	1	2	13
2008-11-10	14:50:53.35411	113	0	2	13
2008-11-10	14:50:54.02901	108	1	1	12
2008-11-10	14:50:54.237289	111	1	2	13
2008-11-10	14:50:54.94895	114	0	2	13
2008-11-10	14:50:55.52484	107	1	1	12
2008-11-10	14:50:56.304209	112	1	2	13
2008-11-10	14:50:56.534379	111	0	2	13
2008-11-10	14:50:57.16245	106	1	2	13
2008-11-10	14:50:57.413019	113	1	2	13
2008-11-10	14:50:57.99305	114	1	2	13
2008-11-10	14:50:58.67527	108	0	1	12
2008-11-10	14:50:58.89983	112	0	2	13
2008-11-10	14:50:59.364779	115	1	2	13
2008-11-10	14:50:59.81994	107	0	1	12
2008-11-10	14:51:00.036439	113	0	2	13
2008-11-10	14:51:00.375319	115	0	2	13
2008-11-10	14:51:00.822679	114	0	2	13
2008-11-10	14:51:01.39404	108	1	1	12
2008-11-10	14:51:01.98199	114	1	2	13
2008-11-10	14:51:02.573199	108	0	1	12
2008-11-10	14:51:03.166939	106	0	2	13
2008-11-10	14:51:03.748729	113	1	2	13
2008-11-10	14:51:04.538559	112	1	2	13
2008-11-10	14:51:05.979249	114	0	2	13
2008-11-10	14:51:06.58463	111	1	2	13
2008-11-10	14:51:08.082119	112	0	2	13
2008-11-10	14:51:08.64889	113	0	2	13
2008-11-10	14:51:09.165519	111	0	2	13
2008-11-10	14:51:38.76844	111	1	2	13
2008-11-10	14:51:40.86469	111	0	2	13
2008-11-10	14:52:25.728919	111	1	2	13
2008-11-10	14:52:28.457969	111	0	2	13
2008-11-10	14:52:39.26761	111	1	2	13
2008-11-10	14:52:41.371059	111	0	2	13
2008-11-10	14:52:50.16966	110	1	2	13
2008-11-10	14:52:52.020479	110	0	2	13
2008-11-10	14:52:57.51834	110	1	2	13
2008-11-10	14:52:59.307679	110	0	2	13
2008-11-10	14:53:58.835479	111	1	2	13
2008-11-10	14:54:01.76848	111	0	2	13
2008-11-10	14:54:46.1531	111	1	2	13
2008-11-10	14:54:47.574379	111	0	2	13
2008-11-10	14:54:50.95249	110	1	2	13
2008-11-10	14:54:51.541749	111	1	2	13
2008-11-10	14:54:53.39802	110	0	2	13
2008-11-10	14:54:55.767549	111	0	2	13
2008-11-10	14:55:41.75405	126	1	2	13
2008-11-10	14:55:43.52814	111	1	2	13
2008-11-10	14:55:44.695189	111	0	2	13
2008-11-10	14:55:46.788599	111	1	2	13
2008-11-10	14:55:48.90257	111	0	2	13
2008-11-10	14:55:49.15911	126	0	2	13
2008-11-10	14:55:51.304769	111	1	2	13
2008-11-10	14:55:53.369489	111	0	2	13
2008-11-10	14:55:53.629709	110	1	2	13
2008-11-10	14:55:58.1175	110	0	2	13
2008-11-10	14:55:59.947959	111	1	2	13
2008-11-10	14:56:02.636329	111	0	2	13
2008-11-10	14:56:03.192509	111	1	2	13
2008-11-10	14:56:05.81325	110	1	2	13
2008-11-10	14:56:07.019459	110	0	2	13
2008-11-10	14:56:07.604549	111	0	2	13
2008-11-10	14:56:08.194809	110	1	2	13
2008-11-10	14:56:09.99482	110	1	2	13
2008-11-10	14:56:12.54957	112	1	2	13
2008-11-10	14:56:13.173229	126	1	2	13
2008-11-10	14:56:13.41335	110	0	2	13
2008-11-10	14:56:14.5109	111	1	2	13
2008-11-10	14:56:15.017719	126	0	2	13
2008-11-10	14:56:16.57818	111	0	2	13
2008-11-10	14:56:17.004489	113	1	2	13
2008-11-10	14:56:18.39873	114	1	2	13
2008-11-10	14:56:19.56114	115	1	2	13
2008-11-10	14:56:20.022249	113	0	2	13
2008-11-10	14:56:21.03708	115	0	2	13
2008-11-10	14:56:21.68318	108	1	1	12
2008-11-10	14:56:21.900089	114	0	2	13
2008-11-10	14:56:22.56239	112	0	2	13
2008-11-10	14:56:22.983969	107	1	1	12
